,e_serial_p0,Direction_p0,e_high_p0,e_low_p0,e_close_p0,e_serial_p1,Direction_p1,e_high_p1,e_low_p1,e_close_p1,e_serial_p2,Direction_p2,e_high_p2,e_low_p2,e_close_p2,e_serial_p3,Direction_p3,e_high_p3,e_low_p3,e_close_p3,e_serial_p4,Direction_p4,e_high_p4,e_low_p4,e_close_p4,e_serial_p5,Direction_p5,e_high_p5,e_low_p5,e_close_p5,w0,w1,w2,w3,w4,w5,c_serial,c_high,c_low,c_close,c_time
44,1286,Bear,1.3913,1.3876,1.388,1335,Bull,1.3778,1.3764,1.3768,1353,Bear,1.3813,1.3786,1.3795,1386,Bull,1.3662,1.3641,1.3656,1401,Bear,1.3693,1.3679,1.3685,1436,Bull,1.3649,1.361,1.3619,2021-09-14 21:00:00,2021-09-16 22:00:00,2021-09-17 16:00:00,2021-09-21 01:00:00,2021-09-21 16:00:00,2021-09-23 03:00:00,1448,1.3658,1.3644,1.3656,2021-09-23 15:00:00
45,1311,Bear,1.3854,1.3819,1.383,1335,Bull,1.3778,1.3764,1.3768,1353,Bear,1.3813,1.3786,1.3795,1386,Bull,1.3662,1.3641,1.3656,1401,Bear,1.3693,1.3679,1.3685,1436,Bull,1.3649,1.361,1.3619,2021-09-15 22:00:00,2021-09-16 22:00:00,2021-09-17 16:00:00,2021-09-21 01:00:00,2021-09-21 16:00:00,2021-09-23 03:00:00,1448,1.3658,1.3644,1.3656,2021-09-23 15:00:00
46,1286,Bear,1.3913,1.3876,1.388,1299,Bull,1.3805,1.3793,1.3797,1311,Bear,1.3854,1.3819,1.383,1436,Bull,1.3649,1.361,1.3619,1457,Bear,1.3751,1.3738,1.3745,1531,Bull,1.3538,1.3521,1.3532,2021-09-14 21:00:00,2021-09-15 10:00:00,2021-09-15 22:00:00,2021-09-23 03:00:00,2021-09-24 00:00:00,2021-09-29 02:00:00,1533,1.3546,1.3534,1.3538,2021-09-29 04:00:00
47,1286,Bear,1.3913,1.3876,1.388,1299,Bull,1.3805,1.3793,1.3797,1311,Bear,1.3854,1.3819,1.383,1436,Bull,1.3649,1.361,1.3619,1503,Bear,1.3729,1.3704,1.3707,1531,Bull,1.3538,1.3521,1.3532,2021-09-14 21:00:00,2021-09-15 10:00:00,2021-09-15 22:00:00,2021-09-23 03:00:00,2021-09-27 22:00:00,2021-09-29 02:00:00,1533,1.3546,1.3534,1.3538,2021-09-29 04:00:00
48,1286,Bear,1.3913,1.3876,1.388,1299,Bull,1.3805,1.3793,1.3797,1311,Bear,1.3854,1.3819,1.383,1436,Bull,1.3649,1.361,1.3619,1518,Bear,1.3717,1.371,1.3714,1531,Bull,1.3538,1.3521,1.3532,2021-09-14 21:00:00,2021-09-15 10:00:00,2021-09-15 22:00:00,2021-09-23 03:00:00,2021-09-28 13:00:00,2021-09-29 02:00:00,1533,1.3546,1.3534,1.3538,2021-09-29 04:00:00
49,1286,Bear,1.3913,1.3876,1.388,1335,Bull,1.3778,1.3764,1.3768,1353,Bear,1.3813,1.3786,1.3795,1436,Bull,1.3649,1.361,1.3619,1457,Bear,1.3751,1.3738,1.3745,1531,Bull,1.3538,1.3521,1.3532,2021-09-14 21:00:00,2021-09-16 22:00:00,2021-09-17 16:00:00,2021-09-23 03:00:00,2021-09-24 00:00:00,2021-09-29 02:00:00,1533,1.3546,1.3534,1.3538,2021-09-29 04:00:00
50,1286,Bear,1.3913,1.3876,1.388,1335,Bull,1.3778,1.3764,1.3768,1353,Bear,1.3813,1.3786,1.3795,1436,Bull,1.3649,1.361,1.3619,1503,Bear,1.3729,1.3704,1.3707,1531,Bull,1.3538,1.3521,1.3532,2021-09-14 21:00:00,2021-09-16 22:00:00,2021-09-17 16:00:00,2021-09-23 03:00:00,2021-09-27 22:00:00,2021-09-29 02:00:00,1533,1.3546,1.3534,1.3538,2021-09-29 04:00:00
51,1286,Bear,1.3913,1.3876,1.388,1335,Bull,1.3778,1.3764,1.3768,1353,Bear,1.3813,1.3786,1.3795,1436,Bull,1.3649,1.361,1.3619,1518,Bear,1.3717,1.371,1.3714,1531,Bull,1.3538,1.3521,1.3532,2021-09-14 21:00:00,2021-09-16 22:00:00,2021-09-17 16:00:00,2021-09-23 03:00:00,2021-09-28 13:00:00,2021-09-29 02:00:00,1533,1.3546,1.3534,1.3538,2021-09-29 04:00:00
52,1311,Bear,1.3854,1.3819,1.383,1335,Bull,1.3778,1.3764,1.3768,1353,Bear,1.3813,1.3786,1.3795,1436,Bull,1.3649,1.361,1.3619,1457,Bear,1.3751,1.3738,1.3745,1531,Bull,1.3538,1.3521,1.3532,2021-09-15 22:00:00,2021-09-16 22:00:00,2021-09-17 16:00:00,2021-09-23 03:00:00,2021-09-24 00:00:00,2021-09-29 02:00:00,1533,1.3546,1.3534,1.3538,2021-09-29 04:00:00
53,1311,Bear,1.3854,1.3819,1.383,1335,Bull,1.3778,1.3764,1.3768,1353,Bear,1.3813,1.3786,1.3795,1436,Bull,1.3649,1.361,1.3619,1503,Bear,1.3729,1.3704,1.3707,1531,Bull,1.3538,1.3521,1.3532,2021-09-15 22:00:00,2021-09-16 22:00:00,2021-09-17 16:00:00,2021-09-23 03:00:00,2021-09-27 22:00:00,2021-09-29 02:00:00,1533,1.3546,1.3534,1.3538,2021-09-29 04:00:00
